"strain","treatment","background","knockout","Sample","rep","ref_genome","start","stop","locus_tag","gene","counts","rpk","rpm","tpm"
"T7Hi","wt","wt","wt","PA139","4","T7Hi",11224,11590,"T7p21","3.8",6353,17357.9234972678,36.6728565073151,473.318010932837
"T7Hi","wt","wt","wt","PA139","4","T7Hi",11564,13265,"T7p22","4A",56493,33211.6402116402,36.6728565073151,905.619124733725
"T7Hi","wt","wt","wt","PA139","4","T7Hi",11634,11757,"T7p23","4.1",5825,47357.7235772358,36.6728565073151,1291.35628057196
"T7Hi","wt","wt","wt","PA139","4","T7Hi",11753,13265,"T7p24","4B",51967,34369.708994709,36.6728565073151,937.197487952793
"T7Hi","wt","wt","wt","PA139","4","T7Hi",12987,13326,"T7p25","4.2",18049,53241.8879056047,36.6728565073151,1451.80640332679
"T7Hi","wt","wt","wt","PA139","4","T7Hi",13351,13564,"T7p26","4.3",17891,83995.3051643192,36.6728565073151,2290.39439967172
"T7Hi","wt","wt","wt","PA139","4","T7Hi",13583,13853,"T7p27","4.5",19148,70918.5185185185,36.6728565073151,1933.81495942026
"T7Hi","wt","wt","wt","PA139","4","T7Hi",13926,14334,"T7p28","4.7",18023,44174.0196078431,36.6728565073151,1204.5426458403
"T7Hi","wt","wt","wt","PA139","4","T7Hi",14352,16467,"T7p29","5",130862,61873.2860520094,36.6728565073151,1687.16843858802
"T7Hi","wt","wt","wt","PA139","4","T7Hi",16482,16839,"T7p30","5.3",37633,105414.565826331,36.6728565073151,2874.45745616526
"T7Hi","wt","wt","wt","PA139","4","T7Hi",16850,17359,"T7p31","5.5-5.7",76966,151210.21611002,36.6728565073151,4123.21892841529
"T7Hi","wt","wt","wt","PA139","4","T7Hi",16850,17150,"T7p32","5.5",53355,177850,36.6728565073151,4849.63585982249
"T7Hi","wt","wt","wt","PA139","4","T7Hi",17149,17359,"T7p33","5.7",44432,211580.952380952,36.6728565073151,5769.41565320248
"T7Hi","wt","wt","wt","PA139","4","T7Hi",17358,17517,"T7p34","5.9",33408,210113.20754717,36.6728565073151,5729.39300502154
"T7Hi","wt","wt","wt","PA139","4","T7Hi",17503,18406,"T7p35","6",186482,206513.842746401,36.6728565073151,5631.24507918295
"T7Hi","wt","wt","wt","PA139","4","T7Hi",18393,18507,"T7p36","6.3",43112,378175.438596491,36.6728565073151,10312.1347670601
"T7Hi","wt","wt","wt","PA139","4","T7Hi",18604,18859,"T7p37","6.5",341722,1340086.2745098,36.6728565073151,36541.6387524243
"T7Hi","wt","wt","wt","PA139","4","T7Hi",18863,19130,"T7p38","6.7",402610,1507902.62172285,36.6728565073151,41117.6757235168
"T7Hi","wt","wt","wt","PA139","4","T7Hi",19129,19531,"T7p39","7",564950,1405348.25870647,36.6728565073151,38321.2106323417
"T7Hi","wt","wt","wt","PA139","4","T7Hi",19534,19834,"T7p40","7.3",441293,1470976.66666667,36.6728565073151,40110.774200893
"T7Hi","wt","wt","wt","PA139","4","T7Hi",19847,20240,"T7p41","7.7",572150,1455852.4173028,36.6728565073151,39698.364293286
"T7Hi","wt","wt","wt","PA139","4","T7Hi",20239,21850,"T7p42","8",2014909,1250719.42892613,36.6728565073151,34104.7725223328
"T7Hi","wt","wt","wt","PA139","4","T7Hi",21949,22873,"T7p43","9",1991295,2155081.16883117,36.6728565073151,58765.0206195772
"T7Hi","wt","wt","wt","PA139","4","T7Hi",22966,24162,"T7p44","10B",5804309,4853101.17056856,36.6728565073151,132334.964678863
"T7Hi","wt","wt","wt","PA139","4","T7Hi",22966,24004,"T7p45","10A",5276167,5083012.52408478,36.6728565073151,138604.215983854
"T7Hi","wt","wt","wt","PA139","4","T7Hi",24227,24818,"T7p46","11",215014,363813.874788494,36.6728565073151,9920.52186379112
"T7Hi","wt","wt","wt","PA139","4","T7Hi",24841,27226,"T7p47","12",667130,279719.077568134,36.6728565073151,7627.41450239467
"T7Hi","wt","wt","wt","PA139","4","T7Hi",27306,27723,"T7p48","13",144807,347258.992805755,36.6728565073151,9469.10128848261
"T7Hi","wt","wt","wt","PA139","4","T7Hi",27727,28318,"T7p49","14",440678,745648.054145516,36.6728565073151,20332.4236277254
"T7Hi","wt","wt","wt","PA139","4","T7Hi",28324,30568,"T7p50","15",1177451,524710.784313725,36.6728565073151,14307.8787497522
"T7Hi","wt","wt","wt","PA139","4","T7Hi",30594,34551,"T7p51","16",1295932,327503.664392216,36.6728565073151,8930.4105429281
"T7Hi","wt","wt","wt","PA139","4","T7Hi",34623,36285,"T7p52","17",1304721,785030.685920578,36.6728565073151,21406.3141158363
"T7Hi","wt","wt","wt","PA139","4","T7Hi",36343,36547,"T7p53","17.5",159672,782705.882352941,36.6728565073151,21342.9210837944
"T7Hi","wt","wt","wt","PA139","4","T7Hi",36552,36822,"T7p54","18",194471,720262.962962963,36.6728565073151,19640.2198126915
"T7Hi","wt","wt","wt","PA139","4","T7Hi",36916,37348,"T7p55","18.5",197020,456064.814814815,36.6728565073151,12436.0319388767
"T7Hi","wt","wt","wt","PA139","4","T7Hi",37031,37283,"T7p56","18.7",141996,563476.19047619,36.6728565073151,15364.9386533005
"T7Hi","wt","wt","wt","PA139","4","T7Hi",37369,39130,"T7p57","19",924882,525202.725724021,36.6728565073151,14321.2930691466
"T7Hi","wt","wt","wt","PA139","4","T7Hi",38015,38273,"T7p58","19.2",196026,759790.697674419,36.6728565073151,20718.06698567
"T7Hi","wt","wt","wt","PA139","4","T7Hi",38552,38726,"T7p59","19.3",128565,738879.310344828,36.6728565073151,20147.8526821995
"T7Hi","wt","wt","wt","PA139","4","T7Hi",39388,39538,"T7p60","19.5",472366,3149106.66666667,36.6728565073151,85870.2311896134
"T7Hi","wt","wt","wt","PA148","5","T7Hi",890,1468,"T7p01","0.3",15614,27013.8408304498,34.9302059607505,773.366205192263
"T7Hi","wt","wt","wt","PA148","5","T7Hi",1277,1433,"T7p02","0.4",5,32.0512820512821,34.9302059607505,0.917580677517235
"T7Hi","wt","wt","wt","PA148","5","T7Hi",1468,3138,"T7p03","0.7",20274,12140.119760479,34.9302059607505,347.553626626775
"T7Hi","wt","wt","wt","PA148","5","T7Hi",1495,1639,"T7p04","0.5",0,0,34.9302059607505,0
"T7Hi","wt","wt","wt","PA148","5","T7Hi",1635,1972,"T7p05","0.6B",2,5.93471810089021,34.9302059607505,0.169902178863725
"T7Hi","wt","wt","wt","PA148","5","T7Hi",1635,1797,"T7p06","0.6A",0,0,34.9302059607505,0
"T7Hi","wt","wt","wt","PA148","5","T7Hi",3138,5887,"T7p07","1",75108,27321.9352491815,34.9302059607505,782.186491539211
"T7Hi","wt","wt","wt","PA148","5","T7Hi",5887,6448,"T7p08","1.2",166206,296267.379679144,34.9302059607505,8481.69575673405
"T7Hi","wt","wt","wt","PA148","5","T7Hi",6006,6135,"T7p09","1.1",37183,288240.310077519,34.9302059607505,8251.89265707169
"T7Hi","wt","wt","wt","PA148","5","T7Hi",6448,7588,"T7p10","1.3",287532,252221.052631579,34.9302059607505,7220.71472796319
"T7Hi","wt","wt","wt","PA148","5","T7Hi",7607,7763,"T7p11","1.4",13197,84596.1538461538,34.9302059607505,2421.86244023899
"T7Hi","wt","wt","wt","PA148","5","T7Hi",7790,7880,"T7p12","1.5",37735,419277.777777778,34.9302059607505,12003.3010469191
"T7Hi","wt","wt","wt","PA148","5","T7Hi",7905,8166,"T7p13","1.6",82421,315789.272030651,34.9302059607505,9040.57858649586
"T7Hi","wt","wt","wt","PA148","5","T7Hi",8165,8756,"T7p14","1.7",260670,441065.989847716,34.9302059607505,12627.0652495814
"T7Hi","wt","wt","wt","PA148","5","T7Hi",8748,8895,"T7p15","1.8",104336,709768.707482993,34.9302059607505,20319.6256065746
"T7Hi","wt","wt","wt","PA148","5","T7Hi",8897,9092,"T7p16","2",94342,483805.128205128,34.9302059607505,13850.623404533
"T7Hi","wt","wt","wt","PA148","5","T7Hi",9157,9856,"T7p17","2.5",334830,479012.875536481,34.9302059607505,13713.4283168764
"T7Hi","wt","wt","wt","PA148","5","T7Hi",9856,10276,"T7p18","2.8",201023,478626.19047619,34.9302059607505,13702.3580970006
"T7Hi","wt","wt","wt","PA148","5","T7Hi",10256,10706,"T7p19","3",572918,1273151.11111111,34.9302059607505,36448.4284043928
"T7Hi","wt","wt","wt","PA148","5","T7Hi",10705,11161,"T7p20","3.5",419179,919252.192982456,34.9302059607505,26316.8271614366
"T7Hi","wt","wt","wt","PA148","5","T7Hi",11224,11590,"T7p21","3.8",12649,34560.1092896175,34.9302059607505,989.404681107551
"T7Hi","wt","wt","wt","PA148","5","T7Hi",11564,13265,"T7p22","4A",83239,48935.3321575544,34.9302059607505,1400.94599535258
"T7Hi","wt","wt","wt","PA148","5","T7Hi",11634,11757,"T7p23","4.1",7362,59853.6585365854,34.9302059607505,1713.52148921882
"T7Hi","wt","wt","wt","PA148","5","T7Hi",11753,13265,"T7p24","4B",77449,51222.8835978836,34.9302059607505,1466.43520096733
"T7Hi","wt","wt","wt","PA148","5","T7Hi",12987,13326,"T7p25","4.2",51552,152070.796460177,34.9302059607505,4353.56140273126
"T7Hi","wt","wt","wt","PA148","5","T7Hi",13351,13564,"T7p26","4.3",83439,391732.394366197,34.9302059607505,11214.7175658331
"T7Hi","wt","wt","wt","PA148","5","T7Hi",13583,13853,"T7p27","4.5",32889,121811.111111111,34.9302059607505,3487.27148210877
"T7Hi","wt","wt","wt","PA148","5","T7Hi",13926,14334,"T7p28","4.7",22617,55433.8235294118,34.9302059607505,1586.98816696644
"T7Hi","wt","wt","wt","PA148","5","T7Hi",14352,16467,"T7p29","5",120773,57103.073286052,34.9302059607505,1634.77631223292
"T7Hi","wt","wt","wt","PA148","5","T7Hi",16482,16839,"T7p30","5.3",80017,224137.254901961,34.9302059607505,6416.71724334559
"T7Hi","wt","wt","wt","PA148","5","T7Hi",16850,17359,"T7p31","5.5-5.7",90329,177463.654223969,34.9302059607505,5080.52126641842
"T7Hi","wt","wt","wt","PA148","5","T7Hi",16850,17150,"T7p32","5.5",59139,197130,34.9302059607505,5643.53958351994
"T7Hi","wt","wt","wt","PA148","5","T7Hi",17149,17359,"T7p33","5.7",53298,253800,34.9302059607505,7265.91764976088
"T7Hi","wt","wt","wt","PA148","5","T7Hi",17358,17517,"T7p34","5.9",40836,256830.188679245,34.9302059607505,7352.66745829765
"T7Hi","wt","wt","wt","PA148","5","T7Hi",17503,18406,"T7p35","6",210326,232919.158361019,34.9302059607505,6668.13011703221
"T7Hi","wt","wt","wt","PA148","5","T7Hi",18393,18507,"T7p36","6.3",37417,328219.298245614,34.9302059607505,9396.43180502339
"T7Hi","wt","wt","wt","PA148","5","T7Hi",18604,18859,"T7p37","6.5",299740,1175450.98039216,34.9302059607505,33651.4185376678
"T7Hi","wt","wt","wt","PA148","5","T7Hi",18863,19130,"T7p38","6.7",290142,1086674.15730337,34.9302059607505,31109.8697363656
"T7Hi","wt","wt","wt","PA148","5","T7Hi",19129,19531,"T7p39","7",583097,1450490.04975124,34.9302059607505,41525.3792485819
"T7Hi","wt","wt","wt","PA148","5","T7Hi",19534,19834,"T7p40","7.3",535597,1785323.33333333,34.9302059607505,51111.1596461647
"T7Hi","wt","wt","wt","PA148","5","T7Hi",19847,20240,"T7p41","7.7",398054,1012860.05089059,34.9302059607505,28996.6813258613
"T7Hi","wt","wt","wt","PA148","5","T7Hi",20239,21850,"T7p42","8",1526843,947761.018001241,34.9302059607505,27132.9925470865
"T7Hi","wt","wt","wt","PA148","5","T7Hi",21949,22873,"T7p43","9",1689653,1828628.78787879,34.9302059607505,52350.9305938114
"T7Hi","wt","wt","wt","PA148","5","T7Hi",22966,24162,"T7p44","10B",4854486,4058934.7826087,34.9302059607505,116201.28398812
"T7Hi","wt","wt","wt","PA148","5","T7Hi",22966,24004,"T7p45","10A",4567748,4400527.93834297,34.9302059607505,125980.589501466
"T7Hi","wt","wt","wt","PA148","5","T7Hi",24227,24818,"T7p46","11",270007,456864.636209814,34.9302059607505,13079.3570677245
"T7Hi","wt","wt","wt","PA148","5","T7Hi",24841,27226,"T7p47","12",592360,248368.972746331,34.9302059607505,7110.43539294936
"T7Hi","wt","wt","wt","PA148","5","T7Hi",27306,27723,"T7p48","13",162896,390637.889688249,34.9302059607505,11183.3835199023
"T7Hi","wt","wt","wt","PA148","5","T7Hi",27727,28318,"T7p49","14",364042,615976.311336717,34.9302059607505,17634.4883860365
"T7Hi","wt","wt","wt","PA148","5","T7Hi",28324,30568,"T7p50","15",935366,416829.768270945,34.9302059607505,11933.2181647975
"T7Hi","wt","wt","wt","PA148","5","T7Hi",30594,34551,"T7p51","16",1065878,269365.17563811,34.9302059607505,7711.52554728085
"T7Hi","wt","wt","wt","PA148","5","T7Hi",34623,36285,"T7p52","17",1488019,895318.291215403,34.9302059607505,25631.6350445065
"T7Hi","wt","wt","wt","PA148","5","T7Hi",36343,36547,"T7p53","17.5",197755,969387.254901961,34.9302059607505,27752.1196408408
"T7Hi","wt","wt","wt","PA148","5","T7Hi",36552,36822,"T7p54","18",221271,819522.222222222,34.9302059607505,23461.7059843014
"T7Hi","wt","wt","wt","PA148","5","T7Hi",36916,37348,"T7p55","18.5",217626,503763.888888889,34.9302059607505,14422.013126832
"T7Hi","wt","wt","wt","PA148","5","T7Hi",37031,37283,"T7p56","18.7",105255,417678.571428571,34.9302059607505,11957.5181405428
"T7Hi","wt","wt","wt","PA148","5","T7Hi",37369,39130,"T7p57","19",610640,346757.524134015,34.9302059607505,9927.15372258755
"T7Hi","wt","wt","wt","PA148","5","T7Hi",38015,38273,"T7p58","19.2",134202,520162.790697674,34.9302059607505,14891.489368318
"T7Hi","wt","wt","wt","PA148","5","T7Hi",38552,38726,"T7p59","19.3",86604,497724.137931034,34.9302059607505,14249.1040130225
"T7Hi","wt","wt","wt","PA148","5","T7Hi",39388,39538,"T7p60","19.5",99658,664386.666666667,34.9302059607505,19020.4050732826
"T7Hi","wt","wt","wt","PA157","6","T7Hi",890,1468,"T7p01","0.3",12207,21119.3771626298,21.5040243302775,982.112782159282
"T7Hi","wt","wt","wt","PA157","6","T7Hi",1277,1433,"T7p02","0.4",17,108.974358974359,21.5040243302775,5.06762628709101
"T7Hi","wt","wt","wt","PA157","6","T7Hi",1468,3138,"T7p03","0.7",16940,10143.7125748503,21.5040243302775,471.712290641711
"T7Hi","wt","wt","wt","PA157","6","T7Hi",1495,1639,"T7p04","0.5",0,0,21.5040243302775,0
"T7Hi","wt","wt","wt","PA157","6","T7Hi",1635,1972,"T7p05","0.6B",3,8.90207715133531,21.5040243302775,0.413972613433163
"T7Hi","wt","wt","wt","PA157","6","T7Hi",1635,1797,"T7p06","0.6A",1,6.17283950617284,21.5040243302775,0.287055083800362
"T7Hi","wt","wt","wt","PA157","6","T7Hi",3138,5887,"T7p07","1",80403,29248.0902146235,21.5040243302775,1360.12170398461
"T7Hi","wt","wt","wt","PA157","6","T7Hi",5887,6448,"T7p08","1.2",88490,157736.185383244,21.5040243302775,7335.19377399293
"T7Hi","wt","wt","wt","PA157","6","T7Hi",6006,6135,"T7p09","1.1",19622,152108.527131783,21.5040243302775,7073.4912124153
"T7Hi","wt","wt","wt","PA157","6","T7Hi",6448,7588,"T7p10","1.3",172837,151611.403508772,21.5040243302775,7050.37351056677
"T7Hi","wt","wt","wt","PA157","6","T7Hi",7607,7763,"T7p11","1.4",8529,54673.0769230769,21.5040243302775,2542.45791779995
"T7Hi","wt","wt","wt","PA157","6","T7Hi",7790,7880,"T7p12","1.5",18306,203400,21.5040243302775,9458.69465528897
"T7Hi","wt","wt","wt","PA157","6","T7Hi",7905,8166,"T7p13","1.6",36393,139436.781609195,21.5040243302775,6484.21799880822
"T7Hi","wt","wt","wt","PA157","6","T7Hi",8165,8756,"T7p14","1.7",101054,170988.155668359,21.5040243302775,7951.44913538851
"T7Hi","wt","wt","wt","PA157","6","T7Hi",8748,8895,"T7p15","1.8",40947,278551.020408163,21.5040243302775,12953.4368139625
"T7Hi","wt","wt","wt","PA157","6","T7Hi",8897,9092,"T7p16","2",36252,185907.692307692,21.5040243302775,8645.25120751168
"T7Hi","wt","wt","wt","PA157","6","T7Hi",9157,9856,"T7p17","2.5",117456,168034.334763949,21.5040243302775,7814.08782761454
"T7Hi","wt","wt","wt","PA157","6","T7Hi",9856,10276,"T7p18","2.8",95596,227609.523809524,21.5040243302775,10584.5082908063
"T7Hi","wt","wt","wt","PA157","6","T7Hi",10256,10706,"T7p19","3",179054,397897.777777778,21.5040243302775,18503.4099509244
"T7Hi","wt","wt","wt","PA157","6","T7Hi",10705,11161,"T7p20","3.5",218687,479576.754385965,21.5040243302775,22301.7211578729
"T7Hi","wt","wt","wt","PA157","6","T7Hi",11224,11590,"T7p21","3.8",4676,12775.956284153,21.5040243302775,594.119318687923
"T7Hi","wt","wt","wt","PA157","6","T7Hi",11564,13265,"T7p22","4A",31662,18613.7566137566,21.5040243302775,865.594101265434
"T7Hi","wt","wt","wt","PA157","6","T7Hi",11634,11757,"T7p23","4.1",3387,27536.5853658537,21.5040243302775,1280.53172480289
"T7Hi","wt","wt","wt","PA157","6","T7Hi",11753,13265,"T7p24","4B",29111,19253.3068783069,21.5040243302775,895.335058340608
"T7Hi","wt","wt","wt","PA157","6","T7Hi",12987,13326,"T7p25","4.2",14608,43091.4454277286,21.5040243302775,2003.87819349033
"T7Hi","wt","wt","wt","PA157","6","T7Hi",13351,13564,"T7p26","4.3",19611,92070.4225352113,21.5040243302775,4281.54382273353
"T7Hi","wt","wt","wt","PA157","6","T7Hi",13583,13853,"T7p27","4.5",11069,40996.2962962963,21.5040243302775,1906.44763355172
"T7Hi","wt","wt","wt","PA157","6","T7Hi",13926,14334,"T7p28","4.7",9294,22779.4117647059,21.5040243302775,1059.30924439258
"T7Hi","wt","wt","wt","PA157","6","T7Hi",14352,16467,"T7p29","5",57651,27258.1560283688,21.5040243302775,1267.58394660061
"T7Hi","wt","wt","wt","PA157","6","T7Hi",16482,16839,"T7p30","5.3",27869,78064.4257703081,21.5040243302775,3630.22402557432
"T7Hi","wt","wt","wt","PA157","6","T7Hi",16850,17359,"T7p31","5.5-5.7",34779,68328.094302554,21.5040243302775,3177.45614742207
"T7Hi","wt","wt","wt","PA157","6","T7Hi",16850,17150,"T7p32","5.5",24211,80703.3333333333,21.5040243302775,3752.94094230091
"T7Hi","wt","wt","wt","PA157","6","T7Hi",17149,17359,"T7p33","5.7",18849,89757.1428571429,21.5040243302775,4173.96955465519
"T7Hi","wt","wt","wt","PA157","6","T7Hi",17358,17517,"T7p34","5.9",13538,85144.6540880503,21.5040243302775,3959.4753419325
"T7Hi","wt","wt","wt","PA157","6","T7Hi",17503,18406,"T7p35","6",71946,79674.4186046512,21.5040243302775,3705.09339930713
"T7Hi","wt","wt","wt","PA157","6","T7Hi",18393,18507,"T7p36","6.3",13972,122561.403508772,21.5040243302775,5699.46358069388
"T7Hi","wt","wt","wt","PA157","6","T7Hi",18604,18859,"T7p37","6.5",201715,791039.215686274,21.5040243302775,36785.6361924078
"T7Hi","wt","wt","wt","PA157","6","T7Hi",18863,19130,"T7p38","6.7",197966,741445.692883895,21.5040243302775,34479.392391681
"T7Hi","wt","wt","wt","PA157","6","T7Hi",19129,19531,"T7p39","7",345412,859233.830845771,21.5040243302775,39956.8851694413
"T7Hi","wt","wt","wt","PA157","6","T7Hi",19534,19834,"T7p40","7.3",300975,1003250,21.5040243302775,46654.0580772795
"T7Hi","wt","wt","wt","PA157","6","T7Hi",19847,20240,"T7p41","7.7",342304,871002.544529262,21.5040243302775,40504.1647624485
"T7Hi","wt","wt","wt","PA157","6","T7Hi",20239,21850,"T7p42","8",1242893,771504.034761018,21.5040243302775,35877.1931668039
"T7Hi","wt","wt","wt","PA157","6","T7Hi",21949,22873,"T7p43","9",979605,1060178.57142857,21.5040243302775,49301.4030836938
"T7Hi","wt","wt","wt","PA157","6","T7Hi",22966,24162,"T7p44","10B",3541890,2961446.48829431,21.5040243302775,137715.919718553
"T7Hi","wt","wt","wt","PA157","6","T7Hi",22966,24004,"T7p45","10A",3275253,3155349.71098266,21.5040243302775,146732.986464303
"T7Hi","wt","wt","wt","PA157","6","T7Hi",24227,24818,"T7p46","11",185967,314664.974619289,21.5040243302775,14632.8412666574
"T7Hi","wt","wt","wt","PA157","6","T7Hi",24841,27226,"T7p47","12",487134,204249.056603774,21.5040243302775,9498.17826964566
"T7Hi","wt","wt","wt","PA157","6","T7Hi",27306,27723,"T7p48","13",100226,240350.119904077,21.5040243302775,11176.9832572997
"T7Hi","wt","wt","wt","PA157","6","T7Hi",27727,28318,"T7p49","14",215862,365248.730964467,21.5040243302775,16985.1338221469
"T7Hi","wt","wt","wt","PA157","6","T7Hi",28324,30568,"T7p50","15",674267,300475.490196078,21.5040243302775,13972.9887569468
"T7Hi","wt","wt","wt","PA157","6","T7Hi",30594,34551,"T7p51","16",890508,225046.247156937,21.5040243302775,10465.3084325278
"T7Hi","wt","wt","wt","PA157","6","T7Hi",34623,36285,"T7p52","17",777982,468099.879663057,21.5040243302775,21768.0129297461
"T7Hi","wt","wt","wt","PA157","6","T7Hi",36343,36547,"T7p53","17.5",84218,412833.333333333,21.5040243302775,19197.9569494844
"T7Hi","wt","wt","wt","PA157","6","T7Hi",36552,36822,"T7p54","18",101617,376359.259259259,21.5040243302775,17501.8058703248
"T7Hi","wt","wt","wt","PA157","6","T7Hi",36916,37348,"T7p55","18.5",109223,252831.018518519,21.5040243302775,11757.3815317226
"T7Hi","wt","wt","wt","PA157","6","T7Hi",37031,37283,"T7p56","18.7",59888,237650.793650794,21.5040243302775,11051.4566948375
"T7Hi","wt","wt","wt","PA157","6","T7Hi",37369,39130,"T7p57","19",432860,245803.52072686,21.5040243302775,11430.582338989
"T7Hi","wt","wt","wt","PA157","6","T7Hi",38015,38273,"T7p58","19.2",88419,342709.302325581,21.5040243302775,15936.9844947138
"T7Hi","wt","wt","wt","PA157","6","T7Hi",38552,38726,"T7p59","19.3",60961,350350.574712644,21.5040243302775,16292.3260005502
"T7Hi","wt","wt","wt","PA157","6","T7Hi",39388,39538,"T7p60","19.5",182419,1216126.66666667,21.5040243302775,56553.4454383205
"T7Hi","wt","wt","wt","PA166","7","T7Hi",890,1468,"T7p01","0.3",15453,26735.2941176471,20.9237663735082,1277.74768846095
"T7Hi","wt","wt","wt","PA166","7","T7Hi",1277,1433,"T7p02","0.4",0,0,20.9237663735082,0
"T7Hi","wt","wt","wt","PA166","7","T7Hi",1468,3138,"T7p03","0.7",17744,10625.1497005988,20.9237663735082,507.802921851173
"T7Hi","wt","wt","wt","PA166","7","T7Hi",1495,1639,"T7p04","0.5",3,20.8333333333333,20.9237663735082,0.995677975056661
"T7Hi","wt","wt","wt","PA166","7","T7Hi",1635,1972,"T7p05","0.6B",0,0,20.9237663735082,0
"T7Hi","wt","wt","wt","PA166","7","T7Hi",1635,1797,"T7p06","0.6A",0,0,20.9237663735082,0
"T7Hi","wt","wt","wt","PA166","7","T7Hi",3138,5887,"T7p07","1",88809,32305.9294288832,20.9237663735082,1543.98251501154
"T7Hi","wt","wt","wt","PA166","7","T7Hi",5887,6448,"T7p08","1.2",81608,145468.8057041,20.9237663735082,6952.32412307371
"T7Hi","wt","wt","wt","PA166","7","T7Hi",6006,6135,"T7p09","1.1",21182,164201.550387597,20.9237663735082,7847.60962517216
